,status,totalResults,source,author,title,description,url,urlToImage,publishedAt,content
10,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}",PR Newswire,"Global Real Estate Property Purchasing Market Sourcing and Procurement Report with Top Suppliers, Supplier Evaluation Metrics, and Procurement Strategies - SpendEdge","This report offers detailed insights and analysis of the major cost drivers, volume drivers, top suppliers, most suitable supplier selection criteria...",https://finance.yahoo.com/news/global-real-estate-property-purchasing-131500121.html,https://s.yimg.com/uu/api/res/1.2/z0YrxO_O3il1E6zdzEACHQ--~B/aD0yMjU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/f249b2a9003e4aa7b7fe67d0e048ebb5,2022-06-30T13:15:00Z,"NEW YORK, June 30, 2022 /PRNewswire/ -- This report offers detailed insights and analysis of the major cost drivers, volume drivers, top suppliers, most suitable supplier selection criteria, supplier… [+5775 chars]"
11,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}",ReportLinker,"Real Estate Market by Property Type, by Business - Global Opportunity Analysis and Industry Forecast, 2022 – 2030","Market Definition: Real estate market includes buying and selling of properties such as apartments, complexes, multi-family houses, and commercial...",https://finance.yahoo.com/news/real-estate-market-property-type-123800183.html,https://s.yimg.com/uu/api/res/1.2/IN3_pUboxxFTZlP4bjcjcQ--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/4ce8962afb8a41766b626a7e61c8413f,2022-06-09T12:38:00Z,"Market Definition: Real estate market includes buying and selling of properties such as apartments, complexes, multi-family houses, and commercial &amp; industrial infrastructure among others.
New Y… [+4503 chars]"
12,ok,48,"{'id': None, 'name': 'Moneycontrol'}",AFP,"Warehouse business catches fire, boosted by pandemic, e-commerce","&quot;It's been a tremendous struggle to find the appropriate location for clients,&quot; said Michael Schipper of Blau &amp; Berg, a commercial real estate specialist in New Jersey and New York.",https://www.moneycontrol.com/news/business/warehouse-business-catches-fire-boosted-by-pandemic-e-commerce-8706381.html,https://images.moneycontrol.com/static-mcnews/2021/09/e-commerce-770x433.png,2022-06-19T05:48:24Z,"The rise of e-commerce and the logistical nightmare created by the Covid-19 pandemic have caused a surge in demand for warehouse space in the United States, and big investment funds have taken note.… [+3910 chars]"
13,ok,48,"{'id': None, 'name': 'Business Wire'}",,"New Residential Investment Corp. Announces Internalization and Rebrand to Rithm Capital, and Declares Second Quarter 2022 Dividends","NEW YORK--(BUSINESS WIRE)--New Residential Investment Corp. Announces Internalization and Rebrand to Rithm Capital, and Declares Second Quarter 2022 Dividends",https://www.businesswire.com/news/home/20220617005477/en/New-Residential-Investment-Corp.-Announces-Internalization-and-Rebrand-to-Rithm-Capital-and-Declares-Second-Quarter-2022-Dividends,https://mms.businesswire.com/media/20220617005477/en/369486/23/NewResidential.logo.jpg,2022-06-17T20:39:14Z,NEW YORK--(BUSINESS WIRE)--New Residential Investment Corp. (NYSE: NRZ) (NRZ or the Company) announced today it has entered into agreements providing for the internalization of the Companys managemen… [+11447 chars]
14,ok,48,"{'id': None, 'name': 'Mondoweiss'}",Palestine Action,Israeli weapons maker shuts London HQ following sustained protest,"After relentless direct action and a number of arrests, Palestine Action has made business in Britain's capital inoperable for Israel's largest weapons company, Elbit Systems.",https://mondoweiss.net/2022/06/israeli-weapons-maker-shuts-london-hq-following-sustained-protest/,https://mondoweiss.net/wp-content/uploads/2022/06/PalestineAction-London31-5-22-14.jpeg,2022-06-20T17:12:41Z,"Editor’s Note: The following press release was issued by Palestine Action on June 20, 2022. Mondoweiss occasionally publishes press releases and statements from organizations in an effort to draw att… [+5314 chars]"
15,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}",CNW Group,JLL launches the Centre of Excellence for Sustainability in Commercial Real Estate in Montréal,"JLL Canada, a leading professional services firm that specializes in real estate and investment management, is proud to announce the launch of the Centre of ...",https://finance.yahoo.com/news/jll-launches-centre-excellence-sustainability-103000433.html,https://s.yimg.com/uu/api/res/1.2/zKYEvA3fepSQu2jmZEruVg--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/cnwgroup.com/60fef79cadb08825ab8c952f1196d72d,2022-06-16T10:30:00Z,"The city will become a global research and development hub for designing more sustainable and greener buildings
QUÉBEC, June 16, 2022 /CNW Telbec/ - JLL Canada, a leading professional services firm … [+6970 chars]"
16,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}",PR Newswire,The Leukemia & Lymphoma Society (LLS) Announces Board of Directors Officer Appointments; Welcomes New Board Member,"The Leukemia & Lymphoma Society (LLS) announced today National Board Officer appointments, as well as a new national board member. The National Board of...",https://finance.yahoo.com/news/leukemia-lymphoma-society-lls-announces-130000334.html,https://s.yimg.com/uu/api/res/1.2/zpVuVJijCdO5HLVKkdiAzA--~B/aD0yMTI7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/7dbf177be986b3810bcabf05134d06dd,2022-07-01T13:00:00Z,"Broad range of impactful world-class leaders compose board of LLS, global leader in the fight against blood cancer.
RYE BROOK, N.Y., July 1, 2022 /PRNewswire/ -- The Leukemia &amp; Lymphoma Society … [+8055 chars]"
17,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}","Kiuyan Wong, Shirley Zhao and John Cheng",Chinese Firms Are Dominating Key Parts of Hong Kong’s Economy,"(Bloomberg) -- Half way to the point when Hong Kong will officially be enveloped by China, Beijing is not just calling the shots politically, but in vast...",https://finance.yahoo.com/news/chinese-firms-dominating-key-parts-210000094.html,https://s.yimg.com/ny/api/res/1.2/XRVNyDJWU0vdHYzo.8lOsQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NDM-/https://s.yimg.com/uu/api/res/1.2/jZwFUcpY_wx_pL21u8QPRQ--~B/aD02OTQ7dz0xMjk2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/64dd96098d709ae36005472d61d44f12,2022-06-26T21:00:00Z,"(Bloomberg) -- Half way to the point when Hong Kong will officially be enveloped by China, Beijing is not just calling the shots politically, but in vast swathes of the citys $344 billion economy.
M… [+7822 chars]"
18,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}","Kiuyan Wong, Shirley Zhao and John Cheng",Chinese Firms Are Dominating Key Parts of Hong Kong’s Economy,"(Bloomberg) -- Half way to the point when Hong Kong will officially be enveloped by China, Beijing is not just calling the shots politically, but in vast...",https://finance.yahoo.com/news/chinese-firms-dominating-key-parts-210000514.html,https://s.yimg.com/ny/api/res/1.2/hDC6xcpeqziHJfd_6xBPbQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NDM-/https://s.yimg.com/uu/api/res/1.2/SceMVyING3lQ2Umwqh8Ciw--~B/aD02OTQ7dz0xMjk2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_politics_602/64dd96098d709ae36005472d61d44f12,2022-06-26T21:00:00Z,"(Bloomberg) -- Half way to the point when Hong Kong will officially be enveloped by China, Beijing is not just calling the shots politically, but in vast swathes of the citys $344 billion economy.
M… [+7822 chars]"
19,ok,48,"{'id': None, 'name': 'Moneycontrol'}",Mehul R Thakkar,What type of property can you buy for under Rs 1 crore in Mumbai?,"Mumbai is the financial capital of India and India#39;s most expensive property market and finding space with that budget in the city is very difficult, but not impossible. Moneycontrol lists the options you have.",https://www.moneycontrol.com/news/business/real-estate/what-type-of-property-can-you-buy-for-under-rs-1-crore-in-mumbai-8665441.html,https://images.moneycontrol.com/static-mcnews/2021/01/Mumbai-luxury-real-estate-770x433.jpg,2022-06-10T04:49:01Z,"Wondering what type of property you can buy in Mumbai with a budget of Rs 1 crore?
Your options range from a studio apartment in Central Mumbai to a 1 BHK flat in the distant suburbs. You may also b… [+6881 chars]"
20,ok,48,"{'id': None, 'name': 'Yahoo Entertainment'}",PR Newswire,New Study from StrategyR Highlights a $222.9 Billion Global Market for Healthcare Facilities Management by 2026,"A new market study published by Global Industry Analysts Inc., (GIA) the premier market research company, today released its report titled ""Healthcare...",https://finance.yahoo.com/news/study-strategyr-highlights-222-9-083500268.html,https://s.yimg.com/uu/api/res/1.2/Vv_URqdDhS7VmPksC_GIbg--~B/aD0yNDE7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/3efbe81ca26dfd8865e6f76a25ffec70,2022-07-04T08:35:00Z,"SAN FRANCISCO, July 4, 2022 /PRNewswire/ -- A new market study published by Global Industry Analysts Inc., (GIA) the premier market research company, today released its report titled ""Healthcare Faci… [+10749 chars]"
21,ok,48,"{'id': None, 'name': 'Boston Herald'}",Tribune News Service,Could site of a proposed Chicago Bears stadium in Arlington Heights also include a minor-league baseball complex?,"The Chicago Bears are making progress toward completing their purchase of Arlington International Racecourse in Arlington Heights, officials say, with the clock ticking toward a deadline to seal the deal in 2023.. In September 2021, the team announced it had …",https://www.bostonherald.com/2022/06/30/could-site-of-a-proposed-chicago-bears-stadium-in-arlington-heights-also-include-a-minor-league-baseball-complex/,https://www.bostonherald.com/wp-content/uploads/2022/06/202206300617TMS_____MNGTRPUB_SPORTS-COULD-SITE-PROPOSED-CHICAGO-BEARS-STADIUM-9-TB5.jpg?w=1024&h=683,2022-06-30T10:20:21Z,"The Chicago Bears are making progress toward completing their purchase of Arlington International Racecourse in Arlington Heights, officials say, with the clock ticking toward a deadline to seal the … [+4513 chars]"
22,ok,48,"{'id': None, 'name': 'Boston Herald'}",Tribune News Service,Could the site of a proposed Chicago Bears stadium in Arlington Heights also include a minor league baseball complex?,"The Chicago Bears are making progress toward completing their purchase of Arlington International Racecourse in Arlington Heights, officials say, with the clock ticking toward a deadline to seal the deal in 2023.. In September 2021, the team announced it had …",https://www.bostonherald.com/2022/07/04/could-the-site-of-a-proposed-chicago-bears-stadium-in-arlington-heights-also-include-a-minor-league-baseball-complex/,https://www.bostonherald.com/wp-content/uploads/2022/07/202207011718TMS_____MNGTRPUB_SPORTS-COULD-SITE-PROPOSED-CHICAGO-BEARS-STADIUM-9-TB5.jpg?w=1024&h=683,2022-07-04T22:15:52Z,"The Chicago Bears are making progress toward completing their purchase of Arlington International Racecourse in Arlington Heights, officials say, with the clock ticking toward a deadline to seal the … [+4513 chars]"
23,ok,48,"{'id': None, 'name': 'Seeking Alpha'}",Robert Honeywill,Jones Lang LaSalle: About To Break Out - Strong Buy,It has been a rollercoaster ride for Jones Lang LaSalle stock so far. Why do I recommend buying JLL now and holding through end of 2024? Click here to find out.,https://seekingalpha.com/article/4520500-jones-lang-lasalle-strong-buy,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1303172177/image_1303172177.jpg?io=getty-c-w750,2022-06-29T15:00:00Z,"JHVEPhoto/iStock Editorial via Getty Images
Jones Lang LaSalle: Investment Thesis
 Jones Lang LaSalle (JLL) has a strong balance sheet with modest debt levels. The company achieved earnings beats o… [+19900 chars]"
24,ok,48,"{'id': None, 'name': 'PRNewswire'}",,"USD 838.86 Billion Growth is expected in Real Estate Leasing Market by 2026 | 1,200+ Sourcing and Procurement Report | SpendEdge","Real Estate Leasing Market Report highlights the effect of COVID-19 on this market. CBRE Group Inc., Jones Lang LaSalle Inc., and Cushman & Wakefield Plc. will emerge as Real Estate Leasing suppliers by 2026. NEW YORK, June 21, 2022 /PRNewswire/ -- The Real E…",https://www.prnewswire.com/news-releases/usd-838-86-billion-growth-is-expected-in-real-estate-leasing-market-by-2026--1-200-sourcing-and-procurement-report--spendedge-301570468.html,https://mma.prnewswire.com/media/1842478/SpendEdge___Real_Estate_Leasing_Market.jpg?p=facebook,2022-06-21T18:05:00Z,"Major Price Trends in the Real Estate Leasing Market Procurement Market
The pressure from substitutes and a moderate level of threat from new entrants has resulted in the moderate bargaining power o… [+2508 chars]"
25,ok,48,"{'id': None, 'name': 'Www.gov.uk'}",,Jane Hamilton,"Jane has over 30 years of experience in the property, education and government sectors. Jane is currently the Chair of NHS Property Services Ltd and the Chair of Council of the University of Essex. She is also a Non-Executive Director of the Government Proper…",https://www.gov.uk/government/people/jane-hamilton,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/person/image/3510/s465_Jane_Hamilton-NED-960x640px.png,2022-06-17T15:57:30Z,"Jane has over 30 years of experience in the property, education and government sectors. Jane is currently the Chair of NHS Property Services Ltd and the Chair of Council of the University of Essex. S… [+953 chars]"
26,ok,48,"{'id': None, 'name': 'Electronicintifada.net'}",Kit Klarenberg,Has Britain drafted a law to protect Israel's weapons makers?,Palestine Action believes it is being targeted by the National Security Bill.,https://electronicintifada.net/content/has-britain-drafted-law-protect-israels-weapons-makers/35746,https://electronicintifada.net/sites/default/files/styles/original_800w/public/2022-06/palestine_action_protest-39-04-june_22_2022.jpg?itok=MDPco3en,2022-06-24T09:39:36Z,"Kit KlarenbergThe Electronic Intifada24 June 2022
Palestine Action has forced Elbit Systems to leave two of the 10 sites from which it operates in Britain. 
VX Pictures
Palestine Action has proven… [+4840 chars]"
27,ok,48,"{'id': None, 'name': 'Entrepreneur'}",Komal Bhattar,3 Beaten-Down Real Estate Stocks That Look Cheap,"The real estate market is expected to see significant growth in the near term with technological advancements and organizations revamping their operations from offices. Given this scenario, we think beaten-down...",https://www.entrepreneur.com/article/429823,https://assets.entrepreneur.com/providers/stocknews/hero-image-stocknews-429823.jpeg,2022-06-18T19:36:57Z,"The real estate market is expected to see significant growth in the near term with technological advancements and organizations revamping their operations from offices. Given this scenario, we think … [+6755 chars]"
28,ok,48,"{'id': None, 'name': 'Finextra'}",Editorial Team,Mast raises £1.2m for mortgage origination platform,London-based cloud-native mortgage origination platform Mast Technologies has raised £1.2 million in a funding round led by Antler VC.,https://www.finextra.com/newsarticle/40453/mast-raises-12m-for-mortgage-origination-platform,https://www.finextra.com/finextra-images/top_pics/xl/rszmastteamphotofromlefttoright-joyceohenryctorobcpo.jpg,2022-06-15T06:05:03Z,"London-based cloud-native mortgage origination platform Mast Technologies has raised £1.2 million in a funding round led by Antler VC.
Angel investors including founders of Booking.com, Monzo and Th… [+843 chars]"
29,ok,48,"{'id': None, 'name': 'Minneapolis Star Tribune'}",Neal St. Anthony,Leadership program alumni tackling diversity issues facing Minnesota,"The Minnesota Young American Leaders Program has helped tackle business and education leadership diversity, among other topics.",https://www.startribune.com/leadership-program-alumni-tackling-diversity-issues-facing-minnesota/600185728/,https://chorus.stimg.co/23655252/David_Edgerton_Jr..jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,2022-06-27T21:08:44Z,"David Edgerton Jr., a St. Paul small business owner, is grateful for the Minnesota Young American Leaders Program.
Without the group's learn-and-collaborate seminar he attended in 2019, Edgerton wou… [+4447 chars]"
30,ok,48,"{'id': None, 'name': 'PRNewswire'}",,JLL acquires leading real estate valuation advisory firm Metropolitan Valuation Services,"NYC Tri-State based team strengthens JLL's capacity to 30 dedicated valuations professionals helping investors and lenders navigate the changing face of real estate values CHICAGO, July 6, 2022 /PRNewswire/ -- JLL (NYSE: JLL) today announced it has acquired M…",https://www.prnewswire.com/news-releases/jll-acquires-leading-real-estate-valuation-advisory-firm-metropolitan-valuation-services-301581506.html,https://mma.prnewswire.com/media/487047/JLL_Logo.jpg?p=facebook,2022-07-06T13:54:00Z,"NYC Tri-State based team strengthens JLL's capacity to 30 dedicated valuations professionals helping investors and lenders navigate the changing face of real estate values
CHICAGO, July 6, 2022 /PRN… [+4772 chars]"
31,ok,48,"{'id': None, 'name': 'PRNewswire'}",,Real estate transparency gap widens in favor of leading global markets,"Improvements reflect a post-pandemic focus on sustainability, increased adoption of real estate technology, investment in alternative sectors and better data availability CHICAGO, June 30, 2022 /PRNewswire/ -- While many of the world's leading commercial real…",https://www.prnewswire.com/news-releases/real-estate-transparency-gap-widens-in-favor-of-leading-global-markets-301578309.html,https://mma.prnewswire.com/media/1849753/Picture1.jpg?p=facebook,2022-06-30T13:00:00Z,"Improvements reflect a post-pandemic focus on sustainability, increased adoption of real estate technology, investment in alternative sectors and better data availability
CHICAGO, June 30, 2022 /PRN… [+7013 chars]"
32,ok,48,"{'id': None, 'name': 'Seeking Alpha'}",Gold Panda,Landsea Homes Seems To Be In The Right Place In A Booming Market,"Landsea Homes focuses on entry-level homes for millennial home buyers, and completed 2 acquisitions since Jan 2021. See why I rate LSEA stock as speculative buy.",https://seekingalpha.com/article/4517166-landsea-homes-right-place-booming-market,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1320991884/image_1320991884.jpg?io=getty-c-w750,2022-06-08T17:16:33Z,"jimfeng/E+ via Getty Images
Introduction
 I like to write about companies that lack coverage on SA and today I'm taking a look at Landsea Homes (NASDAQ:LSEA). It's a residential home building compa… [+6654 chars]"
33,ok,48,"{'id': None, 'name': 'PRNewswire'}",,"Global Real Estate Property Purchasing Market Sourcing and Procurement Report with Top Suppliers, Supplier Evaluation Metrics, and Procurement Strategies - SpendEdge","NEW YORK, June 30, 2022 /PRNewswire/ -- This report offers detailed insights and analysis of the major cost drivers, volume drivers, top suppliers, most suitable supplier selection criteria, supplier evaluation metrics, SLA that buyers should consider and inn…",https://www.prnewswire.com/news-releases/global-real-estate-property-purchasing-market-sourcing-and-procurement-report-with-top-suppliers-supplier-evaluation-metrics-and-procurement-strategies--spendedge-301577009.html,https://mma.prnewswire.com/media/1849297/Real_Estate_Property.jpg?p=facebook,2022-06-30T13:15:00Z,"Get a free sample of this data, download our sample report: https://spendedge.com/procurement-report/real-estate-property-purchasing-procurement-market-intelligence-report
Who are the Top Suppliers … [+4258 chars]"
34,ok,48,"{'id': None, 'name': 'PRNewswire'}",,The Leukemia & Lymphoma Society (LLS) Announces Board of Directors Officer Appointments; Welcomes New Board Member,"Broad range of impactful world-class leaders compose board of LLS, global leader in the fight against blood cancer. RYE BROOK, N.Y., July 1, 2022 /PRNewswire/ -- The Leukemia & Lymphoma Society (LLS) announced today National Board Officer appointments, as wel…",https://www.prnewswire.com/news-releases/the-leukemia--lymphoma-society-lls-announces-board-of-directors-officer-appointments-welcomes-new-board-member-301579498.html,https://mma.prnewswire.com/media/808561/Leukemia_Lymphoma_Society_Logo.jpg?p=facebook,2022-07-01T13:00:00Z,"Broad range of impactful world-class leaders compose board of LLS, global leader in the fight against blood cancer.
RYE BROOK, N.Y., July 1, 2022 /PRNewswire/ -- The Leukemia &amp; Lymphoma Society … [+7754 chars]"
35,ok,48,"{'id': None, 'name': 'Haceonline.org'}",,Communications Operations Manager (Remote),"About JLL -
We're JLL-a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 98,000 individuals around ...",https://jobs.haceonline.org/job/communications-operations-manager-remote/64111794/,https://d3ogvqw9m2inp7.cloudfront.net/assets/dynamic/headers/cc/responsive/partner_lib/1691/img/logo-1691.png,2022-06-26T06:00:00Z,"Description
About JLL -We're JLL-a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 98,000 in… [+6510 chars]"
36,ok,48,"{'id': None, 'name': 'PRNewswire'}",,"Tishman Speyer, HSBC and JLL Selected as 2022 Green Lease Leaders by the Department of Energy's Better Buildings Alliance and the Institute for Market Transformation","NEW YORK, July 5, 2022 /PRNewswire/ -- The Institute for Market Transformation (IMT) and the U.S. Department of Energy's (DOE) Better Buildings Alliance selected HSBC Bank USA, N.A., Tishman Speyer and JLL as 2022 Green Lease Leaders. This recognition is for …",https://www.prnewswire.com/news-releases/tishman-speyer-hsbc-and-jll-selected-as-2022-green-lease-leaders-by-the-department-of-energys-better-buildings-alliance-and-the-institute-for-market-transformation-301580308.html,,2022-07-05T14:00:00Z,"NEW YORK, July 5, 2022 /PRNewswire/ -- The Institute for Market Transformation (IMT) and the U.S. Department of Energy's (DOE) Better Buildings Alliance selected HSBC Bank USA, N.A., Tishman Speyer
… [+8670 chars]"
37,ok,48,"{'id': None, 'name': 'Haceonline.org'}",,Digital Event Marketing Manager,"About JLL -
We're JLL-a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 98,000 individuals around ...",https://jobs.haceonline.org/job/digital-event-marketing-manager/64348097/,https://d3ogvqw9m2inp7.cloudfront.net/assets/dynamic/headers/cc/responsive/partner_lib/1691/img/logo-1691.png,2022-07-06T06:00:00Z,"Description
About JLL -We're JLL-a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 98,000 in… [+9409 chars]"
